time_s,activity
2.437119960784912109e+00,7.324218750000000000e-04
2.441472053527832031e+00,9.765625000000000000e-04
2.445823907852172852e+00,7.324218750000000000e-04
2.450176000595092773e+00,4.882812500000000000e-04
2.454528093338012695e+00,7.324218750000000000e-04
2.458879947662353516e+00,3.417968750000000000e-03
2.463232040405273438e+00,1.220703125000000000e-03
2.467583894729614258e+00,4.882812500000000000e-04
2.471935987472534180e+00,9.765625000000000000e-04
2.476288080215454102e+00,9.765625000000000000e-04
2.480639934539794922e+00,1.708984375000000000e-03
2.484992027282714844e+00,1.220703125000000000e-03
2.489343881607055664e+00,9.765625000000000000e-04
2.493695974349975586e+00,9.765625000000000000e-04
2.498048067092895508e+00,1.220703125000000000e-03
2.502399921417236328e+00,7.324218750000000000e-04
2.506752014160156250e+00,9.765625000000000000e-04
2.511104106903076172e+00,4.882812500000000000e-04
2.515455961227416992e+00,3.662109375000000000e-03
2.519808053970336914e+00,7.324218750000000000e-04
